dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location/address_json,location/has_public_page,location/id,location/name,location/slug,urls/1,urls/2,urls/3,urls/4,comments_disabled,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,video_view_count,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,urls/5,urls/6,urls/7,urls/8,urls/9,tags/28,tags/29
421,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/4a0115f51a451638d6ddcdebfb5d8d88/5BF5F00A/t51.2885-15/e15/43185353_153910535574725_6165794974139416956_n.jpg,35,35,...Man In The Box/Alice In Chains (10/11/2018-SP-Brazil🇧🇷)... #aliceinchains #solidrock #solidrockfestival @aliceinchains #grunge #rockandroll #williamduvall #jerrycantrell @mike_inez_official #seankinney #seattle #grungeneverdie #laynestaley #maninthebox,3,1911335853796385246,true,,353130469,BqGbdUUAGHe,jerrycantrell,aliceinchains,seattle,grunge,seankinney,williamduvall,maninthebox,1542069060,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/1637deb00edbe4b1eeb628a810294a91/5BF5C2FE/t51.2885-15/e15/c157.0.405.405/s150x150/43185353_153910535574725_6165794974139416956_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/6f5c8aa2a24f59c4936c8a3f3e4d3f95/5BF58174/t51.2885-15/e15/c157.0.405.405/s240x240/43185353_153910535574725_6165794974139416956_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/320a9a44e0a1eff87a040e94fca7e372/5BF57B4E/t51.2885-15/e15/c157.0.405.405/s320x320/43185353_153910535574725_6165794974139416956_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b64a9c602c9e23e5fdcdefb8018505fd/5BF5B049/t51.2885-15/e15/c157.0.405.405/43185353_153910535574725_6165794974139416956_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b64a9c602c9e23e5fdcdefb8018505fd/5BF5B049/t51.2885-15/e15/c157.0.405.405/43185353_153910535574725_6165794974139416956_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b64a9c602c9e23e5fdcdefb8018505fd/5BF5B049/t51.2885-15/e15/c157.0.405.405/43185353_153910535574725_6165794974139416956_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7171c0066469e4ae7c705767bcc8338b/5BF59CBF/t50.2886-16/45407750_209619293263564_4553321694957142016_n.mp4,"{""street_address"": ""Allianz Parque "", ""zip_code"": """", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,193024594953150,Solid Rock Festival,solid-rock-festival,,,,,false,rockandroll,grungeneverdie,solidrock,laynestaley,solidrockfestival,,,,0,,,,,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/dc704d0faa0afd8cb725d86c8da9d7ce/5C8E2141/t51.2885-15/e35/43985313_253541492182550_443808019618795580_n.jpg,61,61,“I’m made of metal...” 🎶 @judaspriest @robhalfordlegacy @falconfaulkner @andysneap @t4f @allianzparque 🤘🏻😈🤘🏻🎤🔈🔥🎸🎶 #SolidRockFestival #JudasPriest #RobHalford #IanHill #ScottTravis #RichieFaulkner #AndySneap #Firepower #AliceInChains #BlackStarRiders #RocknRoll #HeavyMetal #LiveMusic #Concert #AllianzParque #SãoPaulo #Brazil,0,1911334168533838646,false,,1162821648,BqGbEyyhqs2,Brazil,AliceInChains,HeavyMetal,Firepower,SãoPaulo,LiveMusic,Concert,1542068810,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/44e158b218c9f2030761b0512a1d6146/5C7A58F3/t51.2885-15/e35/c0.135.1080.1080/s150x150/43985313_253541492182550_443808019618795580_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/355785f63059a77025eca5b35898be58/5C8BEA46/t51.2885-15/e35/c0.135.1080.1080/s240x240/43985313_253541492182550_443808019618795580_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/24587b551c1e0dd5aceeea744d836855/5CB05CFE/t51.2885-15/e35/c0.135.1080.1080/s320x320/43985313_253541492182550_443808019618795580_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/29ee0f74a2e44eff50af417de08b351d/5CAD18A2/t51.2885-15/e35/c0.135.1080.1080/s480x480/43985313_253541492182550_443808019618795580_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5b50127ec6017b4634b21afd6ce69b04/5C701964/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43985313_253541492182550_443808019618795580_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5b50127ec6017b4634b21afd6ce69b04/5C701964/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43985313_253541492182550_443808019618795580_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/dc704d0faa0afd8cb725d86c8da9d7ce/5C8E2141/t51.2885-15/e35/43985313_253541492182550_443808019618795580_n.jpg,"{""street_address"": ""Rua Palestra It\u00e1lia "", ""zip_code"": ""05005-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,240205709,Allianz Parque,allianz-parque,,,,,false,AndySneap,JudasPriest,RobHalford,AllianzParque,BlackStarRiders,RocknRoll,RichieFaulkner,IanHill,,ScottTravis,SolidRockFestival,,,,,,,,,,,,,,,,,,
421,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/83cf6e1162c5ef6ba52ddfa2e16c0744/5BF5897F/t51.2885-15/e15/44389977_353832628717562_982044570668963065_n.jpg,18,18,... ...Rooster/Alice In Chains (10/11/2018-SP-Brazil🇧🇷)... #aliceinchains #solidrock #solidrockfestival @aliceinchains #grunge #rockandroll #williamduvall #jerrycantrell @mike_inez_official #seankinney #seattle #grungeneverdie #laynestaley #rooster,2,1911332594025484534,true,,353130469,BqGat4ag9D2,jerrycantrell,aliceinchains,seattle,grunge,seankinney,rooster,williamduvall,1542068648,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/102053cf283d872e424587bd76427f08/5BF58A09/t51.2885-15/e15/c157.0.405.405/s150x150/44389977_353832628717562_982044570668963065_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d9dfe0fe2d6e0a868b54bd231e508196/5BF585FC/t51.2885-15/e15/c157.0.405.405/s240x240/44389977_353832628717562_982044570668963065_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/9a9bb5bc2313f861a9a65bf6e355c968/5BF597C4/t51.2885-15/e15/c157.0.405.405/s320x320/44389977_353832628717562_982044570668963065_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/067bc74af93ccbe66dac3526edbe0252/5BF59014/t51.2885-15/e15/c157.0.405.405/44389977_353832628717562_982044570668963065_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/067bc74af93ccbe66dac3526edbe0252/5BF59014/t51.2885-15/e15/c157.0.405.405/44389977_353832628717562_982044570668963065_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/067bc74af93ccbe66dac3526edbe0252/5BF59014/t51.2885-15/e15/c157.0.405.405/44389977_353832628717562_982044570668963065_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c6e680499e8487a1f3b116c28df6a9a5/5BF5D673/t50.2886-16/45544364_337019583697431_3582729003833753600_n.mp4,"{""street_address"": ""Allianz Parque "", ""zip_code"": """", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,193024594953150,Solid Rock Festival,solid-rock-festival,,,,,false,rockandroll,grungeneverdie,solidrock,laynestaley,solidrockfestival,,,,0,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/25d4e733f32a2b06e94a610ea91f0188/5C6F41C4/t51.2885-15/e35/43017400_304810210244151_6964455311011932163_n.jpg,35,35,Scott Travis @judaspriest @robhalfordlegacy @falconfaulkner @andysneap @t4f @allianzparque 🤘🏻😈🤘🏻🎤🔈🔥🎸🎶 #SolidRockFestival #JudasPriest #RobHalford #IanHill #ScottTravis #RichieFaulkner #AndySneap #Firepower #AliceInChains #BlackStarRiders #RocknRoll #HeavyMetal #LiveMusic #Concert #AllianzParque #SãoPaulo #Brazil,0,1911332542754439740,false,,1162821648,BqGatIqhcI8,Brazil,AliceInChains,HeavyMetal,Firepower,SãoPaulo,LiveMusic,Concert,1542068616,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e1179a4f8b066fc1d45f8d7bd69a2eec/5C7FC386/t51.2885-15/e35/s150x150/43017400_304810210244151_6964455311011932163_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/3a47f26282516c9cf718dda3a291c3a4/5C7F48CC/t51.2885-15/e35/s240x240/43017400_304810210244151_6964455311011932163_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/4a44d5fc43d48544cec5266a55b1dfdd/5C810B76/t51.2885-15/e35/s320x320/43017400_304810210244151_6964455311011932163_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f85047428195a050495aa898edc14d1d/5C79232C/t51.2885-15/e35/s480x480/43017400_304810210244151_6964455311011932163_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/cf68de82464da1fa7bd08d7045b23868/5C7BBB21/t51.2885-15/sh0.08/e35/s640x640/43017400_304810210244151_6964455311011932163_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cf68de82464da1fa7bd08d7045b23868/5C7BBB21/t51.2885-15/sh0.08/e35/s640x640/43017400_304810210244151_6964455311011932163_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/25d4e733f32a2b06e94a610ea91f0188/5C6F41C4/t51.2885-15/e35/43017400_304810210244151_6964455311011932163_n.jpg,"{""street_address"": ""Rua Palestra It\u00e1lia "", ""zip_code"": ""05005-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,240205709,Allianz Parque,allianz-parque,,,,,false,AndySneap,JudasPriest,RobHalford,AllianzParque,BlackStarRiders,RocknRoll,RichieFaulkner,IanHill,,ScottTravis,SolidRockFestival,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/3d5d8a7ca78cb6e1e5276ee45f7af95e/5C82753E/t51.2885-15/e35/44479984_310937299498591_2896749621183319702_n.jpg,52,52,Ian Hill @judaspriest @robhalfordlegacy @falconfaulkner @andysneap @t4f @allianzparque 🤘🏻😈🤘🏻🎤🔈🔥🎸🎶 #SolidRockFestival #JudasPriest #RobHalford #IanHill #ScottTravis #RichieFaulkner #AndySneap #Firepower #AliceInChains #BlackStarRiders #RocknRoll #HeavyMetal #LiveMusic #Concert #AllianzParque #SãoPaulo #Brazil,0,1911330919282080565,false,,1162821648,BqGaVgsB3s1,Brazil,AliceInChains,HeavyMetal,Firepower,SãoPaulo,LiveMusic,Concert,1542068422,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b7e530a4ed3b69069103e3f58e9d7906/5CAFFD7C/t51.2885-15/e35/s150x150/44479984_310937299498591_2896749621183319702_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a0f58ccea9e2bc18478c60982c1c51c6/5C6E4136/t51.2885-15/e35/s240x240/44479984_310937299498591_2896749621183319702_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f1d89ebbdc74eae3ca06ff3a6da44c0d/5C7B2C8C/t51.2885-15/e35/s320x320/44479984_310937299498591_2896749621183319702_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f8f26fe2b2b79e4ec96b99cfcc5a7cc2/5CAE0BD6/t51.2885-15/e35/s480x480/44479984_310937299498591_2896749621183319702_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca8ad6738f607b3223c6fbd4b9d77afd/5CB1DDDB/t51.2885-15/sh0.08/e35/s640x640/44479984_310937299498591_2896749621183319702_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca8ad6738f607b3223c6fbd4b9d77afd/5CB1DDDB/t51.2885-15/sh0.08/e35/s640x640/44479984_310937299498591_2896749621183319702_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3d5d8a7ca78cb6e1e5276ee45f7af95e/5C82753E/t51.2885-15/e35/44479984_310937299498591_2896749621183319702_n.jpg,"{""street_address"": ""Rua Palestra It\u00e1lia "", ""zip_code"": ""05005-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,240205709,Allianz Parque,allianz-parque,,,,,false,AndySneap,JudasPriest,RobHalford,AllianzParque,BlackStarRiders,RocknRoll,RichieFaulkner,IanHill,,ScottTravis,SolidRockFestival,,,,,,,,,,,,,,,,,,
421,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/e819af39aacdb1b1057704f05d7d746e/5BF5A552/t51.2885-15/e15/44244419_193647274853250_5133940594855418143_n.jpg,26,26,...Would?/Alice In Chains (10/11/2018-SP-Brazil🇧🇷)... #aliceinchains #solidrock #solidrockfestival @aliceinchains #grunge #rockandroll #williamduvall #jerrycantrell @mike_inez_official #seankinney #seattle #grungeneverdie #laynestaley #would,4,1911327566103398078,true,,353130469,BqGZktzAUa-,jerrycantrell,aliceinchains,seattle,grunge,would,seankinney,williamduvall,1542068132,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/a307b216653c44184d14530f85b2aff3/5BF5E326/t51.2885-15/e15/c157.0.405.405/s150x150/44244419_193647274853250_5133940594855418143_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/6b515d0ef6a63c418ba426e13845e85a/5BF5636C/t51.2885-15/e15/c157.0.405.405/s240x240/44244419_193647274853250_5133940594855418143_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/013e169a33bc9c9b96d447b344060ef7/5BF59AD6/t51.2885-15/e15/c157.0.405.405/s320x320/44244419_193647274853250_5133940594855418143_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/dafe1ef33edbe3bce871e2899ba7eb35/5BF56191/t51.2885-15/e15/c157.0.405.405/44244419_193647274853250_5133940594855418143_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/dafe1ef33edbe3bce871e2899ba7eb35/5BF56191/t51.2885-15/e15/c157.0.405.405/44244419_193647274853250_5133940594855418143_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/dafe1ef33edbe3bce871e2899ba7eb35/5BF56191/t51.2885-15/e15/c157.0.405.405/44244419_193647274853250_5133940594855418143_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/60ba867da5c2b4c140da58fe06cf90ca/5BF56AD1/t50.2886-16/46237761_579668375812349_2727339056554835968_n.mp4,"{""street_address"": ""Allianz Parque "", ""zip_code"": """", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,193024594953150,Solid Rock Festival,solid-rock-festival,,,,,false,rockandroll,grungeneverdie,solidrock,laynestaley,solidrockfestival,,,,0,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/ddee0d2dad5a0eec5d369c334f7d0187/5C8CA163/t51.2885-15/e35/44858276_2324354714459243_6589136974255215489_n.jpg,44,44,Rob Halford @judaspriest @robhalfordlegacy @falconfaulkner @andysneap @t4f @allianzparque 🤘🏻😈🤘🏻🎤🔈🔥🎸🎶 #SolidRockFestival #JudasPriest #RobHalford #IanHill #ScottTravis #RichieFaulkner #AndySneap #Firepower #AliceInChains #BlackStarRiders #RocknRoll #HeavyMetal #LiveMusic #Concert #AllianzParque #SãoPaulo #Brazil,0,1911321419636335520,false,,1162821648,BqGYLRdBOOg,Brazil,AliceInChains,HeavyMetal,Firepower,SãoPaulo,LiveMusic,Concert,1542067290,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5f702600bd4c22d63303e3ce19840a1b/5C7B035C/t51.2885-15/e35/s150x150/44858276_2324354714459243_6589136974255215489_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/72d7a99b7957afec6d98f1eaa32a3b25/5C77B05A/t51.2885-15/e35/s240x240/44858276_2324354714459243_6589136974255215489_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b34f5262c963f1ddf3eb72bc7e1e785/5C775824/t51.2885-15/e35/s320x320/44858276_2324354714459243_6589136974255215489_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8cba69159010f6bcc96aaa41891937f5/5C6CB063/t51.2885-15/e35/s480x480/44858276_2324354714459243_6589136974255215489_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/3229ab395156dd9a12e89fc489a596ce/5C8F3DD9/t51.2885-15/sh0.08/e35/s640x640/44858276_2324354714459243_6589136974255215489_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3229ab395156dd9a12e89fc489a596ce/5C8F3DD9/t51.2885-15/sh0.08/e35/s640x640/44858276_2324354714459243_6589136974255215489_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ddee0d2dad5a0eec5d369c334f7d0187/5C8CA163/t51.2885-15/e35/44858276_2324354714459243_6589136974255215489_n.jpg,"{""street_address"": ""Rua Palestra It\u00e1lia "", ""zip_code"": ""05005-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,240205709,Allianz Parque,allianz-parque,,,,,false,AndySneap,JudasPriest,RobHalford,AllianzParque,BlackStarRiders,RocknRoll,RichieFaulkner,IanHill,,ScottTravis,SolidRockFestival,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/32cf9a2c46e3bce1b10d46a45650624e/5C71A23B/t51.2885-15/e35/44308718_380251152712001_2261578662667831297_n.jpg,53,53,Andy Sneap @judaspriest @robhalfordlegacy @falconfaulkner @andysneap @t4f @allianzparque 🤘🏻😈🤘🏻🎤🔈🔥🎸🎶 #SolidRockFestival #JudasPriest #RobHalford #IanHill #ScottTravis #RichieFaulkner #AndySneap #Firepower #AliceInChains #BlackStarRiders #RocknRoll #HeavyMetal #LiveMusic #Concert #AllianzParque #SãoPaulo #Brazil,0,1911315867459957638,false,,1162821648,BqGW6elhLOG,Brazil,AliceInChains,HeavyMetal,Firepower,SãoPaulo,LiveMusic,Concert,1542066628,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0c54e850f5a1167bd8ac8e3b67679401/5C8B9979/t51.2885-15/e35/s150x150/44308718_380251152712001_2261578662667831297_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/3286c5706e8ae37a981b1da1c7410ba0/5C75CA33/t51.2885-15/e35/s240x240/44308718_380251152712001_2261578662667831297_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/0d64a468209126b77e59ededfa697be4/5C74BC89/t51.2885-15/e35/s320x320/44308718_380251152712001_2261578662667831297_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/0d107497ed0d321f6b600dd4e0aee9c6/5C7D84D3/t51.2885-15/e35/s480x480/44308718_380251152712001_2261578662667831297_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/0c49ceb7b8cc3e8235d21b9c150ddd05/5C9154DE/t51.2885-15/sh0.08/e35/s640x640/44308718_380251152712001_2261578662667831297_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0c49ceb7b8cc3e8235d21b9c150ddd05/5C9154DE/t51.2885-15/sh0.08/e35/s640x640/44308718_380251152712001_2261578662667831297_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/32cf9a2c46e3bce1b10d46a45650624e/5C71A23B/t51.2885-15/e35/44308718_380251152712001_2261578662667831297_n.jpg,"{""street_address"": ""Rua Palestra It\u00e1lia "", ""zip_code"": ""05005-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,240205709,Allianz Parque,allianz-parque,,,,,false,AndySneap,JudasPriest,RobHalford,AllianzParque,BlackStarRiders,RocknRoll,RichieFaulkner,IanHill,,ScottTravis,SolidRockFestival,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/2d3e0c37617e629971008fdadcac4e10/5C74DD98/t51.2885-15/e35/41518315_1740893512706720_641549796884983170_n.jpg,54,54,Richie Faulkner @judaspriest @robhalfordlegacy @falconfaulkner @andysneap @t4f @allianzparque 🤘🏻😈🤘🏻🎤🔈🔥🎸🎶 #SolidRockFestival #JudasPriest #RobHalford #IanHill #ScottTravis #RichieFaulkner #AndySneap #Firepower #AliceInChains #BlackStarRiders #RocknRoll #HeavyMetal #LiveMusic #Concert #AllianzParque #SãoPaulo #Brazil,0,1911314149255144988,false,,1162821648,BqGWheYh-Yc,Brazil,AliceInChains,HeavyMetal,Firepower,SãoPaulo,LiveMusic,Concert,1542066423,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e6a4cbf6ab33d1122edafe266f51a798/5C6F14DA/t51.2885-15/e35/s150x150/41518315_1740893512706720_641549796884983170_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/3a82973ba14f3b6308cb0f564231953e/5CAEFD90/t51.2885-15/e35/s240x240/41518315_1740893512706720_641549796884983170_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/dadf60eb2c16750804d7131c9a96c9e7/5C69E62A/t51.2885-15/e35/s320x320/41518315_1740893512706720_641549796884983170_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d38a1a865830ca663c44e8543175818/5C748870/t51.2885-15/e35/s480x480/41518315_1740893512706720_641549796884983170_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/0e0b5a940743bce795f4aa7b91982487/5C6AD77D/t51.2885-15/sh0.08/e35/s640x640/41518315_1740893512706720_641549796884983170_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0e0b5a940743bce795f4aa7b91982487/5C6AD77D/t51.2885-15/sh0.08/e35/s640x640/41518315_1740893512706720_641549796884983170_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2d3e0c37617e629971008fdadcac4e10/5C74DD98/t51.2885-15/e35/41518315_1740893512706720_641549796884983170_n.jpg,"{""street_address"": ""Rua Palestra It\u00e1lia "", ""zip_code"": ""05005-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,240205709,Allianz Parque,allianz-parque,,,,,false,AndySneap,JudasPriest,RobHalford,AllianzParque,BlackStarRiders,RocknRoll,RichieFaulkner,IanHill,,ScottTravis,SolidRockFestival,,,,,,,,,,,,,,,,,,
1078,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c2957d67eccbcbb6845c057a63debd32/5C7BD37F/t51.2885-15/e35/44681394_253478125318883_276729975174710529_n.jpg,33,33,Metal God in action. @judaspriest @robhalfordlegacy @falconfaulkner @andysneap @t4f @allianzparque 🤘🏻😈🤘🏻🎤🔈🔥🎸🎶 #SolidRockFestival #JudasPriest #RobHalford #IanHill #ScottTravis #RichieFaulkner #AndySneap #Firepower #AliceInChains #BlackStarRiders #RocknRoll #HeavyMetal #LiveMusic #Concert #AllianzParque #SãoPaulo #Brazil,0,1911313369257164866,false,,1162821648,BqGWWH9B0BC,Brazil,AliceInChains,HeavyMetal,Firepower,SãoPaulo,LiveMusic,Concert,1542066330,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b7ad6b6f28926c0200fe273641ebd776/5C8FC2AB/t51.2885-15/e35/c1.0.1078.1078/s150x150/44681394_253478125318883_276729975174710529_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/0f0b586a5adc75caa7fa4be314f9b973/5CAE8F1E/t51.2885-15/e35/c1.0.1078.1078/s240x240/44681394_253478125318883_276729975174710529_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/eff382ac6594976c6535700b2da3b1bf/5C7B76A6/t51.2885-15/e35/c1.0.1078.1078/s320x320/44681394_253478125318883_276729975174710529_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f164fe73ff7d760dd147e6fc854078c9/5C722EFA/t51.2885-15/e35/c1.0.1078.1078/s480x480/44681394_253478125318883_276729975174710529_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ce9ae3a603e92417f55e4839f0ac61b6/5C90C01D/t51.2885-15/sh0.08/e35/c1.0.1078.1078/s640x640/44681394_253478125318883_276729975174710529_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ce9ae3a603e92417f55e4839f0ac61b6/5C90C01D/t51.2885-15/sh0.08/e35/c1.0.1078.1078/s640x640/44681394_253478125318883_276729975174710529_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c2957d67eccbcbb6845c057a63debd32/5C7BD37F/t51.2885-15/e35/44681394_253478125318883_276729975174710529_n.jpg,"{""street_address"": ""Rua Palestra It\u00e1lia "", ""zip_code"": ""05005-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,240205709,Allianz Parque,allianz-parque,,,,,false,AndySneap,JudasPriest,RobHalford,AllianzParque,BlackStarRiders,RocknRoll,RichieFaulkner,IanHill,,ScottTravis,SolidRockFestival,,,,,,,,,,,,,,,,,,
