dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,location,tags/25,tags/26,tags/27,tags/28,tags/29,comments_disabled
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a889ef6f518e964b01ccd837452dad9a/5C72F91D/t51.2885-15/e35/43915105_358276674933268_6231717430594699403_n.jpg,1046,1046,"Você também ama tirar fotos assim? 😍❤️
Hoje passamos o dia aqui em Florença e, entre um museu e outro, achamos esse cantinho lindo! 🍂 ☺️
Florença é um grande berço do Renascimento italiano e encanta até mesmo quem não é tããão “cult” assim, como é o nosso caso (😂).
Por aqui, dentre muitas outras obras e artes, é possível ver a escultura de Davi, uma das mais famosas do Michelangelo.
Por falar nisso, corre nos stories de hoje, filmamos bem de pertinho. 😍
.
.
.
.
.
.
.
.
.
#florenca #italia #eaiboracomigo #turistando #euamoviajar #prefiroviajar #brasileirosnaitalia #revistaqualviagem #sejogacomigo #revistaviajar #tôdeférias #siganaviagem #loucosporviagem #welove #tripadoiss #queroferiasagora #viajando #turistando #vivernomundo #bemvindosabordo #sobrelugares #paixaoporviajar #obomdeviajar #topdasfotos #essemundoenosso #vocenomundo",53,1909690385145614005,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Florence, Italy"", ""region_name"": """", ""country_code"": ""IT"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,70694933,"Florence, Italy",florence-italy,5887203519,BqAlUmNlU61,obomdeviajar,revistaqualviagem,viajando,essemundoenosso,florenca,siganaviagem,vivernomundo,revistaviajar,italia,brasileirosnaitalia,prefiroviajar,sobrelugares,paixaoporviajar,turistando,bemvindosabordo,welove,tôdeférias,eaiboracomigo,sejogacomigo,loucosporviagem,vocenomundo,euamoviajar,queroferiasagora,topdasfotos,tripadoiss,1541872855,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0ebeb576fc6f5ac6d2f496db5dbd4e6c/5C65635F/t51.2885-15/e35/s150x150/43915105_358276674933268_6231717430594699403_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4e62597d1059289ef7d21e9ab67854f8/5C652715/t51.2885-15/e35/s240x240/43915105_358276674933268_6231717430594699403_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d9dcce4873ed00f614b6415d099631df/5C7B85AF/t51.2885-15/e35/s320x320/43915105_358276674933268_6231717430594699403_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/bdfa480585af0caf7db63c0be79a3d5e/5C7A5BF5/t51.2885-15/e35/s480x480/43915105_358276674933268_6231717430594699403_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d1a41d79349620296caa0738d32ea70/5C768AF8/t51.2885-15/sh0.08/e35/s640x640/43915105_358276674933268_6231717430594699403_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d1a41d79349620296caa0738d32ea70/5C768AF8/t51.2885-15/sh0.08/e35/s640x640/43915105_358276674933268_6231717430594699403_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a889ef6f518e964b01ccd837452dad9a/5C72F91D/t51.2885-15/e35/43915105_358276674933268_6231717430594699403_n.jpg,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/0103c2a58996718c0c6d174d59d12e94/5C7A55A7/t51.2885-15/e35/43205968_711801209175531_874154855457743742_n.jpg,319,319,"📍 Ubatuba - SP, essa hospedagem chama-se “Casa na árvores com vista para o mar ”. Eles não possuem rede social, as reservas são apenas pelo Airbnb. Na pesquisa do Google coloquem “ Casa da árvore com vista pra o mar - Ubatuba ”. 💙",33,1910310380124939027,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Ubatuba, Sao Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213744605,"Ubatuba, Sao Paulo, Brazil",ubatuba-sao-paulo-brazil,5783329199,BqCyStiFqMT,,,,,,,,,,,,,,,,,,,,,,,,,,1541946764,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6eb32498e739e5e67ac48c66974eda19/5C895135/t51.2885-15/e35/s150x150/43205968_711801209175531_874154855457743742_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed950a57c64aed139dc43fb4f478800b/5C85E680/t51.2885-15/e35/s240x240/43205968_711801209175531_874154855457743742_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f06e413c541a80500d608582bed23634/5C698238/t51.2885-15/e35/s320x320/43205968_711801209175531_874154855457743742_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a5b8ef3988e898b254195677694cab46/5C6CD564/t51.2885-15/e35/s480x480/43205968_711801209175531_874154855457743742_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/d453b0ffc61728bfac26e6f9129c2493/5C7817D4/t51.2885-15/sh0.08/e35/s640x640/43205968_711801209175531_874154855457743742_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d453b0ffc61728bfac26e6f9129c2493/5C7817D4/t51.2885-15/sh0.08/e35/s640x640/43205968_711801209175531_874154855457743742_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0103c2a58996718c0c6d174d59d12e94/5C7A55A7/t51.2885-15/e35/43205968_711801209175531_874154855457743742_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/63290411185ba01b88c7930b2cec058d/5C7720AD/t51.2885-15/e35/44799499_312827562883896_3301248394075707011_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e470f303e5bcbf57f98537715172b2cf/5C64D21D/t51.2885-15/e35/44436537_1909672562462746_5314074823187420294_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/eea4db1730058eda615b1c834788c983/5C6DA805/t51.2885-15/e35/43380998_194508748128776_4147416787331758792_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6290e47014e0f12c05ad8c698e2715e5/5C7416B9/t51.2885-15/e35/44392032_186770312230384_2339908150012949317_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8464a0bdbbfeb9a39546dea68237987c/5C78EE55/t51.2885-15/e35/43914660_1066060560220042_7946725958864102889_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/da1502e2539066adc1efd51d91ec172e/5C783682/t51.2885-15/e35/44519036_2294377670573825_5884778646334829475_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7214fba1b73775cd853bfb8ca28b70b6/5C7C92E2/t51.2885-15/e35/43985318_303516690248454_1364364421058904344_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/62c898205f459936af26fabb02ae492b/5C78B6AD/t51.2885-15/e35/44616342_2329800143757829_576307823201305174_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/49a6e67cd2f3c2e645eb7b44405c5791/5C7A4BCE/t51.2885-15/e35/43208801_561050614346774_5545853088054773673_n.jpg,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/05dee0f907052b5189893df50322dde8/5C766BDF/t51.2885-15/e35/43732660_1402632263205143_8162628216743081127_n.jpg,2256,2256,"Aqui o coração é de sereia 🧜🏻‍♀️ 💕
.
.
👙@marcyn_online",38,1910237426188351086,false,"{""street_address"": ""Rod. AL 220 KM 03"", ""zip_code"": ""57180-000"", ""city_name"": ""Barra de S\u00e3o Miguel, Alagoas"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,962695650,Gungaporanga Hotel,gungaporanga-hotel,2660094,BqChtF4nPZu,,,,,,,,,,,,,,,,,,,,,,,,,,1541938068,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9938bef6083d750c8a9b412197dcb449/5C791ED0/t51.2885-15/e35/c0.135.1080.1080/s150x150/43732660_1402632263205143_8162628216743081127_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/feae6b1b2fd5b7297ebcf5bec0c2d094/5C667DD6/t51.2885-15/e35/c0.135.1080.1080/s240x240/43732660_1402632263205143_8162628216743081127_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/a1583a13abe8e0461f8d555122167e8b/5C7C53A8/t51.2885-15/e35/c0.135.1080.1080/s320x320/43732660_1402632263205143_8162628216743081127_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/db3358779c5916d5338574cc6c304360/5C6E5AEF/t51.2885-15/e35/c0.135.1080.1080/s480x480/43732660_1402632263205143_8162628216743081127_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/24323f077f2fdda6a15a2d7dcb745b35/5C77CF47/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43732660_1402632263205143_8162628216743081127_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/24323f077f2fdda6a15a2d7dcb745b35/5C77CF47/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43732660_1402632263205143_8162628216743081127_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/05dee0f907052b5189893df50322dde8/5C766BDF/t51.2885-15/e35/43732660_1402632263205143_8162628216743081127_n.jpg,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a497c079a49268542a6858c1e64d8e28/5C7BB618/t51.2885-15/e35/44372650_134717780842019_6643589486696493313_n.jpg,251,251,"Uma visita à cidade maravilhosa 😍💙
.
.
.
.
#riodejaneiro #turistando #lugarlindo",16,1909896520565877171,false,"{""street_address"": ""Avenida Pasteur, 520"", ""zip_code"": ""22290-255"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,221824982,Pão de Açúcar - Rio de Janeiro,pao-de-acucar-rio-de-janeiro,1430798042,BqBUMQyFWmz,riodejaneiro,lugarlindo,turistando,,,,,,,,,,,,,,,,,,,,,,,1541897429,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/38a589545bf282c2cad7582191bb141e/5C82985A/t51.2885-15/e35/s150x150/44372650_134717780842019_6643589486696493313_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/1a1ab6d1af5ff895a45fa47323f5285c/5C705B10/t51.2885-15/e35/s240x240/44372650_134717780842019_6643589486696493313_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca278f0d16ba97f4e09312014a3704d8/5C7F4AAA/t51.2885-15/e35/s320x320/44372650_134717780842019_6643589486696493313_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/92e8cd99ab4d599b8d2478d3bf925a7a/5C870CF0/t51.2885-15/e35/s480x480/44372650_134717780842019_6643589486696493313_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/db539f02dfb7a362a80f2acc8b619b75/5C72E6FD/t51.2885-15/sh0.08/e35/s640x640/44372650_134717780842019_6643589486696493313_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/db539f02dfb7a362a80f2acc8b619b75/5C72E6FD/t51.2885-15/sh0.08/e35/s640x640/44372650_134717780842019_6643589486696493313_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a497c079a49268542a6858c1e64d8e28/5C7BB618/t51.2885-15/e35/44372650_134717780842019_6643589486696493313_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c168d2c697257cfba35ca04fe06b2804/5C6C2E5D/t51.2885-15/e35/44553875_315945135801922_5878460760469880822_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/70b86def463ae0d3f6478f6fd5c39152/5C85AD2A/t51.2885-15/e35/43126965_1951126038274557_1760684660094564169_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cb236dadfdd02f53baf6ed8fd2ad18f6/5C76C6CC/t51.2885-15/e35/42471602_503595253491928_583139431228741506_n.jpg,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/541404f2434249af2573efa90ec6c054/5C81FCB3/t51.2885-15/e35/46065269_1080174078827607_2374493066850005711_n.jpg,1401,1401,"Arraial do Cabo, Rio de Janeiro 🌴♥️✈️ .
Arraial é um dos melhores destinos do Brasil para quem deseja curtir um descanso com pé na areia.
.
Ah, mas vale a pena ir mesmo que não seja verão?”, você pode perguntar. Sim! Na verdade, o clima pode ser até melhor, já que os meses mais chuvosos do ano nessa região são justamente dezembro e janeiro.
.
O mar de Arraial é especial por uma razão muito particular. Na região, acontece o fenômeno da ressurgência, que traz para a superfície águas profundas ricas em vida marinha. A fartura de alimento transforma Arraial em um dos melhores pontos de mergulho do país, com águas claras e muita vida. É perfeito para o mergulho de batismo, para profissionais ou mesmo para quem quer se divertir com o snorkeling.
.
E aí que tal arrumar as malas e partir para esse  paraíso? ♥️🌴✈️🏞
.
Marque quem iria com você para esse lugar espetacular 📩📸❤️
.
Use📍: #Turistando
Contato📩: Direct
Click📸: @turistando
.
#viagem #amoviajar #brasil #ferias #viajando #paradise #paraiso #goodvibes #goodvibesonly #instatravel #instatraveling #travel #travelingram #travelgram #vacation  #traveling #trip #wonderful #wonderfullplaces #instavacation #travelblogger #dicasdeviagem #traveladdict #descubra #travelphoto #travelphotography #ilovetravel",20,1909503452424114097,false,,,,,,272617714,Bp_60XjHw-x,ilovetravel,wonderfullplaces,traveladdict,instavacation,viajando,traveling,travelingram,trip,Turistando,travel,vacation,wonderful,goodvibesonly,travelgram,paradise,amoviajar,paraiso,instatravel,viagem,descubra,travelphoto,brasil,travelblogger,dicasdeviagem,goodvibes,1541850571,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ef84840ef5ea540a92c23beca11b8e98/5C85298C/t51.2885-15/e35/s150x150/46065269_1080174078827607_2374493066850005711_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4b8c1cfc01801328f827b0d76bece4e8/5C7E018A/t51.2885-15/e35/s240x240/46065269_1080174078827607_2374493066850005711_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/4b184a8a3e029a2be567cd0af8a1ad16/5C7904F4/t51.2885-15/e35/s320x320/46065269_1080174078827607_2374493066850005711_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d8a46f4ddd19b80ae787c629130ff594/5C74FBB3/t51.2885-15/e35/s480x480/46065269_1080174078827607_2374493066850005711_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/502f332de5e1b19318096ad1a1aad39b/5C809B09/t51.2885-15/sh0.08/e35/s640x640/46065269_1080174078827607_2374493066850005711_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/502f332de5e1b19318096ad1a1aad39b/5C809B09/t51.2885-15/sh0.08/e35/s640x640/46065269_1080174078827607_2374493066850005711_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/541404f2434249af2573efa90ec6c054/5C81FCB3/t51.2885-15/e35/46065269_1080174078827607_2374493066850005711_n.jpg,,,,,,,,,,,travelphotography,ferias,instatraveling,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/68166777b61e8bc0ba34bf74bb9df481/5C896B2D/t51.2885-15/e35/44818676_709752492735115_8156076069094135584_n.jpg,1196,1196,"Essa é a Ponte Alexandre III que foi construída em 1900 e foi um presente do Czar da Rússia Alexandre III aos Franceses. 
Essa é uma das pontes mais belas de Paris (a foto não nega né rs) com uma grande riqueza de detalhes e uma bela arquitetura, além das esculturas de cavalos revestidas com folhas de ouro. Muito glamour né não?! 😱😱
.
.
Essa Ponte também é um meio de ligar o bairro de Invalides ao bairro da Champs-Élysées, e de lá é possível ter uma bela vista da Cidade Luz. 💙👌🏼📷
.
.
Me diz aqui 👇🏼 se você já conhece a Ponte Alexandre III? .
.
Para mais dicas de Paris use #casalviajantetbparis 😉
.
.

#prefiroviajar #viajandopelomundo #vounajanela #mundoclick #blogueirosdeviagens #blogdeviagem #paris #dicasdeparis #meusroteirosdeviagem #viajandoadois #meulugarnomundo #dicasdeviagem #viaje #viajarépreciso #viagemeturismo #turistando #vidanaeuropa #revistaqualviagem #revistaviajar #acordeiqueroviajar #casalviajantetb #casalviajantetbparis",42,1909552702393983971,false,"{""street_address"": ""Pont Alexandre III"", ""zip_code"": ""75008"", ""city_name"": ""Paris, France"", ""region_name"": """", ""country_code"": ""FR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,273352903169137,Pont Alexandre III,pont-alexandre-iii,4550802530,BqAGBDKFKPj,casalviajantetbparis,vidanaeuropa,viajarépreciso,mundoclick,viajandopelomundo,dicasdeparis,casalviajantetb,paris,revistaqualviagem,revistaviajar,prefiroviajar,turistando,acordeiqueroviajar,viajandoadois,meulugarnomundo,blogueirosdeviagens,viaje,viagemeturismo,dicasdeviagem,vounajanela,blogdeviagem,meusroteirosdeviagem,,,,1541856442,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/574f6f3f14fbe503502666c1cafe2a98/5C807175/t51.2885-15/e35/c0.135.1080.1080/s150x150/44818676_709752492735115_8156076069094135584_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/620cdf543309ac05664249611eebedca/5C799E3F/t51.2885-15/e35/c0.135.1080.1080/s240x240/44818676_709752492735115_8156076069094135584_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/2600a116da230c3a91b97a5be8fe637a/5C839085/t51.2885-15/e35/c0.135.1080.1080/s320x320/44818676_709752492735115_8156076069094135584_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/ee126fab5c0cb94e3f0e9a61ff9389dc/5C6DA5DF/t51.2885-15/e35/c0.135.1080.1080/s480x480/44818676_709752492735115_8156076069094135584_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5d23d9d9cb61493eb21d7ef9bc29cb9b/5C823E6E/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44818676_709752492735115_8156076069094135584_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5d23d9d9cb61493eb21d7ef9bc29cb9b/5C823E6E/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44818676_709752492735115_8156076069094135584_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/68166777b61e8bc0ba34bf74bb9df481/5C896B2D/t51.2885-15/e35/44818676_709752492735115_8156076069094135584_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8c5ac0f3f0aa7b6d0f98e3bc548c6fe0/5C807CAD/t51.2885-15/e35/44735854_310024266500275_7001016456272380749_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a53562c3539031bf53839e61cfdc007e/5C8A0546/t51.2885-15/e35/44276102_287713461849562_1790627637944977815_n.jpg,,,,,,,,,,,,,,
932,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/9261334d9c56232a2ad9607726d48a6e/5C69B672/t51.2885-15/e35/44181717_325809621534988_3565576290084712453_n.jpg,3491,3491,"POR QUE HÁ ELEFANTES ESPALHADOS PELA CIDADE?

Muitas pessoas estão se perguntando porque há diversos elefantes pela a cidade do Rio. A gente te explica... Tudo começou na verdade com a Mosha, uma bebê elefante que perdeu a sua pata dianteira ao pisar em uma mina terrestre na Tailândia. A corajosa Mosha além de sobreviver ainda ganhou uma prótese, e virou símbolo de uma luta na preservação dos elefantes. Você já imaginou que daqui 10 anos e possível não existir mais elefantes?

Atualmente, mais de 90% da população dos já está extinta, e por isso surgiu o projeto do Elephant Parede.
O Rio é a vigésima oitava cidade do mundo a receber o evento, são 60 estátuas costumizadas por artistas nacionais, e elas se encontram em diferentes pontos da cidade.
É uma das maiores exposições de arte do mundo, e ao final dela as estátuas vão ser leiloadas e o dinheiro vai será destinada em projetos de preservação dos elefantes e aos artistas participantes.

Também podemos comprar miniaturas para apoiar o projeto, elas são limitadas e pintadas a mão.

Uma iniciativa linda, e estamos MUITO orgulhosos que a cidade maravilhosa seja uma das escolhidas para apoiar a causa. Vamos à luta! 
E vocês, tem alguma estátua preferida? O que acham do projeto? 😊 🐘 ❤️ #riodejaneirotrip #elephantparaderio",193,1910210973257782792,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213088533,"Rio de Janeiro, Rio de Janeiro",rio-de-janeiro-rio-de-janeiro,1646172667,BqCbsJrFVYI,riodejaneirotrip,elephantparaderio,,,,,,,,,,,,,,,,,,,,,,,,1541934914,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/914784152ce29af668b7f45a8ada109a/5C706553/t51.2885-15/e35/c0.87.720.720/s150x150/44181717_325809621534988_3565576290084712453_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/11c53ae2eb469d38d1ddcb8fe4886a8c/5C8A4319/t51.2885-15/e35/c0.87.720.720/s240x240/44181717_325809621534988_3565576290084712453_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b5cafc65956438295343784c27546946/5C73E5A3/t51.2885-15/e35/c0.87.720.720/s320x320/44181717_325809621534988_3565576290084712453_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a42f91f0ba9c449e8cceaa9a6f00f6bb/5C8231F9/t51.2885-15/e35/c0.87.720.720/s480x480/44181717_325809621534988_3565576290084712453_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e5f5a6a9f18ab084b24b524eca58952e/5C84C81A/t51.2885-15/sh0.08/e35/c0.87.720.720/s640x640/44181717_325809621534988_3565576290084712453_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e5f5a6a9f18ab084b24b524eca58952e/5C84C81A/t51.2885-15/sh0.08/e35/c0.87.720.720/s640x640/44181717_325809621534988_3565576290084712453_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9261334d9c56232a2ad9607726d48a6e/5C69B672/t51.2885-15/e35/44181717_325809621534988_3565576290084712453_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8c1d21b67fb019ee4c74b1f8c4b2c6cd/5C695472/t51.2885-15/e35/44475983_1875883289195384_3863287603775086087_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4025cdb7c2e0b0eab0ca50eae110f8f6/5C7E86BE/t51.2885-15/e35/43778517_758252941183189_3891697665217295813_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/58625c07e1b14207d9913828bea70b43/5C6C805C/t51.2885-15/e35/43164484_755389504796763_8576010347980372935_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3ed59d4cfd0ff078b6bf9b4d8bb89a35/5C7788A4/t51.2885-15/e35/44577685_1765907620201718_8425514074142473537_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3a4e1a373ada8d6112e98773e71f76bb/5C78F5F3/t51.2885-15/e35/44197701_298054207491451_4639467588894884494_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8055f9936b4c1dbaecc163a2fee4ffb5/5C71AA86/t51.2885-15/e35/44448154_2194667600807004_1767699577337409237_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/afe6b3e1bc274e9a3f735cd281f16678/5C896A67/t51.2885-15/e35/42520773_2184238644954900_3657749661154196913_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/679fffbeda334237c9f320f134931cd3/5C81886F/t51.2885-15/e35/43984762_1964209803880003_2298645385308599558_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/862c5663d18ecb4b0b7d9d9392ca0bd8/5C67C50F/t51.2885-15/e35/43046843_1741785422615824_3857717231223312896_n.jpg,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b60e56021c7eb04db3494aea5dd1445/5C71C4E1/t51.2885-15/e35/41994160_776290349382212_835789828232754933_n.jpg,1160,1160,"Uma boa opção para quem quer passar um dia inteiro descansado e aproveitando o mar. O Praêro Beach Club fica na Barra de São Miguel, no litoral sul Alagoano, pouco mais de 30 minutos de carro. Ambiente completo, com um bom atendimento, música ao vivo, vista para o mar, opções de passeios e um day use no valor de R$ 25,00 por pessoa para desfrutar da estrutura e serviços (não inclui passeio neste valor). Para mais informações segue o ig deles para vocês: @praero_beachclub",28,1909720788186283652,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Barra de S\u00e3o Miguel, Alagoas"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,219465930,"Barra de São Miguel, Alagoas",barra-de-sao-miguel-alagoas,3298181232,BqAsPBQBb6E,,,,,,,,,,,,,,,,,,,,,,,,,,1541876480,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b9ee863c4e6fbcd0cdc8febda66a0e6/5C853973/t51.2885-15/e35/s150x150/41994160_776290349382212_835789828232754933_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/665821df2e834d1d0dccafe9614fc240/5C7FE8C6/t51.2885-15/e35/s240x240/41994160_776290349382212_835789828232754933_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/13acbd46cc0c91c1f14d05f092234c40/5C63B87E/t51.2885-15/e35/s320x320/41994160_776290349382212_835789828232754933_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b02349366f384038abaf947aaea03f80/5C772D22/t51.2885-15/e35/s480x480/41994160_776290349382212_835789828232754933_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/d99916f5dc922ddde5cf468740137acf/5C7DC592/t51.2885-15/sh0.08/e35/s640x640/41994160_776290349382212_835789828232754933_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d99916f5dc922ddde5cf468740137acf/5C7DC592/t51.2885-15/sh0.08/e35/s640x640/41994160_776290349382212_835789828232754933_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b60e56021c7eb04db3494aea5dd1445/5C71C4E1/t51.2885-15/e35/41994160_776290349382212_835789828232754933_n.jpg,,,,,,,,,,,,,,,,
