dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,tags/0,tags/1,tags/2,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,video_view_count,tags/3,location/address_json,location/has_public_page,location/id,location/name,location/slug,tags/4,comments_disabled,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c088e08f4caca74fa8a32098aeae042b/5C6F3875/t51.2885-15/e35/42002283_363795297497220_2495609872830169088_n.jpg,180,180,"Última Semana em São Paulo!!!! Corre pro Teatro Porto Seguro que eu já to com saudades dessa temporada linda!!
💚💛 #suassunaoautodoreinodosol
#suassunaoauto
#suassuna #sarauagencia 
Foto: @fotosgutierrez",10,1872726843858412054,false,,2090284512,Bn9QyRxhOIW,suassunaoauto,suassuna,suassunaoautodoreinodosol,1537466458,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/2d975cc65b4b33c2092aaed450cfb34f/5C8F9CB2/t51.2885-15/e35/c0.135.1080.1080a/s150x150/42002283_363795297497220_2495609872830169088_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/ae1d8958ee80106564f19a87e8c937df/5C7368F8/t51.2885-15/e35/c0.135.1080.1080a/s240x240/42002283_363795297497220_2495609872830169088_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/08250cfabadef3c880c3a272da56d167/5C722A42/t51.2885-15/e35/c0.135.1080.1080a/s320x320/42002283_363795297497220_2495609872830169088_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca26f85481cf3d7918582014878dc3dc/5C763418/t51.2885-15/e35/c0.135.1080.1080a/s480x480/42002283_363795297497220_2495609872830169088_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2db55b335a0fd52ab0fac92c61faa431/5C6EF579/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/42002283_363795297497220_2495609872830169088_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2db55b335a0fd52ab0fac92c61faa431/5C6EF579/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/42002283_363795297497220_2495609872830169088_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c088e08f4caca74fa8a32098aeae042b/5C6F3875/t51.2885-15/e35/42002283_363795297497220_2495609872830169088_n.jpg,,sarauagencia,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/11ad57963d1aac94be70ea0d7ec1dff3/5BF5606E/t51.2885-15/e15/40958024_681066365610537_5572972981577686067_n.jpg,43,43,"No dia nacional do teatro, mais teatro! E vamos nós! #sarauagencia #gotadaguaaseco #suassunaoautodoreinodosol #musicalelza",2,1872313367005733084,true,,228090710,Bn7yxZcl6Dc,sarauagencia,gotadaguaaseco,suassunaoautodoreinodosol,1537417276,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/cac445df512a2d135d475d50b541d07e/5BF55EE2/t51.2885-15/e15/c171.0.377.377/s150x150/40958024_681066365610537_5572972981577686067_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/fb2aa47d1c18b670a12ed9ed986508e7/5BF5DA28/t51.2885-15/e15/c171.0.377.377/s240x240/40958024_681066365610537_5572972981577686067_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/2e982cfcc9a015217dc94df74feeab6f/5BF5E652/t51.2885-15/e15/c171.0.377.377/s320x320/40958024_681066365610537_5572972981577686067_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b5e2d3a22778fc1559c48973ce1d164f/5BF58243/t51.2885-15/e15/c171.0.377.377/40958024_681066365610537_5572972981577686067_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b5e2d3a22778fc1559c48973ce1d164f/5BF58243/t51.2885-15/e15/c171.0.377.377/40958024_681066365610537_5572972981577686067_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b5e2d3a22778fc1559c48973ce1d164f/5BF58243/t51.2885-15/e15/c171.0.377.377/40958024_681066365610537_5572972981577686067_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5ffdc0b3def3939a64c99bcbb9662e78/5BF5A9EE/t50.2886-16/42044200_957294777806250_9158613671016923136_n.mp4,0,musicalelza,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/4338caca68119c958f068cb5e634bafa/5CB02085/t51.2885-15/e35/41591098_2280543561959085_8649873904351693278_n.jpg,21,21,#suassunaoautodoreinodosol,0,1870471936921138909,false,,7525318,Bn1QFEChXbd,suassunaoautodoreinodosol,,,1537197652,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/60ca864ff4d7203a6948fd3e3c6bd2e3/5CB005BA/t51.2885-15/e35/s150x150/41591098_2280543561959085_8649873904351693278_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/9d12e2641096a5a0aeb8e6ff9e61e02e/5C7522BC/t51.2885-15/e35/s240x240/41591098_2280543561959085_8649873904351693278_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b64fd3e92c0a1512b930dfbec9b43e75/5C6D44C2/t51.2885-15/e35/s320x320/41591098_2280543561959085_8649873904351693278_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/30349d19f9367fed25b50812e39c2e2d/5C71CF85/t51.2885-15/e35/s480x480/41591098_2280543561959085_8649873904351693278_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/bd8753f4ea0807b87c4f73625d301e3a/5C77D13F/t51.2885-15/sh0.08/e35/s640x640/41591098_2280543561959085_8649873904351693278_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bd8753f4ea0807b87c4f73625d301e3a/5C77D13F/t51.2885-15/sh0.08/e35/s640x640/41591098_2280543561959085_8649873904351693278_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4338caca68119c958f068cb5e634bafa/5CB02085/t51.2885-15/e35/41591098_2280543561959085_8649873904351693278_n.jpg,,,"{""street_address"": ""Alameda Bar\u00e3o de Piracicaba, 740"", ""zip_code"": ""01216-012"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,698369011,Teatro Porto Seguro,teatro-porto-seguro,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a73167e10cfc02d1e170613b388bef1f/5C6F4836/t51.2885-15/e35/40613201_248052585910390_124485006956959834_n.jpg,39,39,"Zaaaankoku na tenshii no you ni, shoouneen yo shinwa ni naaareeee #TheEndOfEvangelion #TheEndOfZecaCamargo #TheEndOfLiama 💕 #barcadoscoracoespartidos #suassunaoautodoreinodosol",3,1870320410886013320,false,,514668300,Bn0toEbBgGI,TheEndOfLiama,suassunaoautodoreinodosol,barcadoscoracoespartidos,1537179589,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/57ab6fd3514fc49b6ccf4bbffe51e7ba/5CB1CDA4/t51.2885-15/e35/s150x150/40613201_248052585910390_124485006956959834_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8a1d92fa775a9c7ea9a94e67a32cefdf/5C7B2111/t51.2885-15/e35/s240x240/40613201_248052585910390_124485006956959834_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/9723b194124d1aabd3e9d8735dc5010f/5C8BC9A9/t51.2885-15/e35/s320x320/40613201_248052585910390_124485006956959834_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/ef4cf1c3b4cd0b91ffc8707a794bdebf/5C6A0EF5/t51.2885-15/e35/s480x480/40613201_248052585910390_124485006956959834_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/086a09d3ce5e60cc9919bc9d36b3a388/5C7E4245/t51.2885-15/sh0.08/e35/s640x640/40613201_248052585910390_124485006956959834_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/086a09d3ce5e60cc9919bc9d36b3a388/5C7E4245/t51.2885-15/sh0.08/e35/s640x640/40613201_248052585910390_124485006956959834_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a73167e10cfc02d1e170613b388bef1f/5C6F4836/t51.2885-15/e35/40613201_248052585910390_124485006956959834_n.jpg,,TheEndOfZecaCamargo,"{""street_address"": ""Alameda Bar\u00e3o de Piracicaba, 740"", ""zip_code"": ""01216-012"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,698369011,Teatro Porto Seguro,teatro-porto-seguro,TheEndOfEvangelion,false,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/6bd220c57c37fa6a8bcd960801a96240/5C6F2CFF/t51.2885-15/e35/41746280_421153665075006_9085675023936502525_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/397f8a473fb81dc459a6b37990d3cdf2/5C72C6D2/t51.2885-15/e35/40674987_255635205087981_6589124525603908315_n.jpg,44,44,"Está é a ultima semana pra quem estiver em SP, assistir a ""Suassuna -  O Auto de Reino do Sol"", no Teatro Porto Seguro. Gente, é uma das coisas mais lindas que já vi. @barcadoscoracoespartidos

#suassuna #barcadoscoraçõespartidos #teatroportoseguro #sp#arianosuassuna #suassunaoautodoreinodosol #maristelabeltrão",0,1870183323264002844,false,,32758297,Bn0OdLoAqsc,suassuna,maristelabeltrão,sp,1537163247,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/2603af2c39843220db6f70e9203f462b/5C8EBA9D/t51.2885-15/e35/c135.0.810.810/s150x150/40674987_255635205087981_6589124525603908315_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/2db474850b99e1d1a03390bfb5fac596/5C7662D7/t51.2885-15/e35/c135.0.810.810/s240x240/40674987_255635205087981_6589124525603908315_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e2f4be74698e4bffb9b0d8f7b74aa98/5C73996D/t51.2885-15/e35/c135.0.810.810/s320x320/40674987_255635205087981_6589124525603908315_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f62e7f86d1d08dcacae16483bb30d32e/5CAC1F37/t51.2885-15/e35/c135.0.810.810/s480x480/40674987_255635205087981_6589124525603908315_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/af9b8cd02bbb7788f68202489bf48ea7/5CAD1A97/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/40674987_255635205087981_6589124525603908315_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/af9b8cd02bbb7788f68202489bf48ea7/5CAD1A97/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/40674987_255635205087981_6589124525603908315_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/397f8a473fb81dc459a6b37990d3cdf2/5C72C6D2/t51.2885-15/e35/40674987_255635205087981_6589124525603908315_n.jpg,,teatroportoseguro,,,,,,barcadoscoraçõespartidos,false,arianosuassuna,suassunaoautodoreinodosol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/b905c2133b6a5825676e41509a4094fc/5C83A28F/t51.2885-15/e35/40501028_239168866763507_4809366604099878912_n.jpg,136,136,"Minha idola Mônica Salmaso  veio hoje ver @suassunaoauto pela segunda vez e ela tem sempre elogios belos e generosos a dizer. O coração fica cheio. 
Ouço Mônica desde sempre e  ouvi muito ""Noturna"", de Guinga e Paulo César Pinheiro, na sua voz, pra compor Iracema. Um encontro lindo 💛
#suassunaoauto #sarauagencia #suassunaoautodoreinodosol #suassuna #monicasalmaso",0,1870141118784892717,false,,2090284512,Bn0E3BpBm8t,monicasalmaso,suassunaoauto,suassuna,1537158215,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c1de538d659964015b5fda15fbfb3fb2/5CB1C7C0/t51.2885-15/e35/c135.0.810.810/s150x150/40501028_239168866763507_4809366604099878912_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/635379ffd2e8685cf94062bc70841218/5C84728A/t51.2885-15/e35/c135.0.810.810/s240x240/40501028_239168866763507_4809366604099878912_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/097591585de2a3d97af287021296e9af/5C763930/t51.2885-15/e35/c135.0.810.810/s320x320/40501028_239168866763507_4809366604099878912_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/899359d141c8828f19193e908652951f/5CAF276A/t51.2885-15/e35/c135.0.810.810/s480x480/40501028_239168866763507_4809366604099878912_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/41752b7e0f32311325b1104328481ed7/5CB037CA/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/40501028_239168866763507_4809366604099878912_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/41752b7e0f32311325b1104328481ed7/5CB037CA/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/40501028_239168866763507_4809366604099878912_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b905c2133b6a5825676e41509a4094fc/5C83A28F/t51.2885-15/e35/40501028_239168866763507_4809366604099878912_n.jpg,,sarauagencia,,,,,,suassunaoautodoreinodosol,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c0690919360edc1137b8e5309d13206c/5C768935/t51.2885-15/e35/41734478_1859964294091097_7004297880804256480_n.jpg,37,37,"Ah, o que dizer da noite de hoje?

Semana passada íamos assistir Suassuna - O Auto do Reino do Sol, mas por alguns imprevistos não foi possível assistir o musical. 
Pois bem, cá estamos novamente para assistir a tão esperada peça. Tomara que vá... E foi... Mas foi MARAVILHOSA. Elenco maravilhoso e super talentoso, figurinos lindos e uma história incrível.
Esse é um daqueles musicais em que você sai com a certeza de que o Brasil tem cultura (e muita cultura) para oferecer.
Parabéns a todos os envolvidos neste espetáculo incrível e todo o sucesso a eles!

#arianosuassuna
#suassunaoautodoreinodosol #teatro #teatromusical #companhiadoscoraçoespartidos #arte #cultura #teatroportoseguro #domingo #amigos #noite",4,1870075649448835571,false,,8196156440,Bnz1-UkgXnz,domingo,amigos,teatro,1537150411,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ff28b465fca0022b68f83200ed823856/5C8AF00A/t51.2885-15/e35/s150x150/41734478_1859964294091097_7004297880804256480_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/171bc94d040ef5edd255fd950c91e941/5C733A0C/t51.2885-15/e35/s240x240/41734478_1859964294091097_7004297880804256480_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5b7e7afd6fe8d4a351ae928f210cc7e1/5C6BC572/t51.2885-15/e35/s320x320/41734478_1859964294091097_7004297880804256480_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/10a2db3f4d999993bdebe0fa26819793/5CAC8635/t51.2885-15/e35/s480x480/41734478_1859964294091097_7004297880804256480_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0f6bb7fe68596e7df174ca6330e7ac2/5C8C128F/t51.2885-15/sh0.08/e35/s640x640/41734478_1859964294091097_7004297880804256480_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0f6bb7fe68596e7df174ca6330e7ac2/5C8C128F/t51.2885-15/sh0.08/e35/s640x640/41734478_1859964294091097_7004297880804256480_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c0690919360edc1137b8e5309d13206c/5C768935/t51.2885-15/e35/41734478_1859964294091097_7004297880804256480_n.jpg,,teatroportoseguro,"{""street_address"": ""Alameda Bar\u00e3o de Piracicaba, 740"", ""zip_code"": ""01216-012"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,698369011,Teatro Porto Seguro,teatro-porto-seguro,companhiadoscoraçoespartidos,false,noite,arte,cultura,arianosuassuna,teatromusical,suassunaoautodoreinodosol,https://instagram.fplu4-1.fna.fbcdn.net/vp/0f47e75fbb110b70f9a9d68f09f13f32/5C70CEFB/t51.2885-15/e35/40637957_277814523055876_7601612511393152159_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ef3c25d47b92fefd45c1051e4286ff7f/5C6AE3D6/t51.2885-15/e35/41552313_1815308748588986_7859873036090509840_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/14811e1f8589871c66536790a5bfdd0d/5C76E79C/t51.2885-15/e35/40741042_1853073338133204_5448800755970775210_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f63a95ef3a77ba9d9164581a59613bbb/5CAEEAEF/t51.2885-15/e35/40467087_290632141537741_153978548891309188_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/23e63f5b3e0366ddf964d3457f2cfed1/5C6DE878/t51.2885-15/e35/40581075_532846690495718_2350556665007175893_n.jpg,21,21,#oautodoreinodosol #suassuna #companhiadoscoraçoespartidos 🎭 #teatro #ator #comedia #dicasdotiowash #tonsdacultura #peça #sp #sampa #diversão #arte #love #brasil #saopaulo #cultura #paz #alegria #Fun #amor #morenteforte  uma peça tocante que todos que amam teatro deveriam ir! #suassunaoautodoreinodosol,0,1869049054311537455,false,,3033507406,BnwMjZWBNsv,love,teatro,companhiadoscoraçoespartidos,1537028031,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/86391c959abda5a0c358b4bc34a1b855/5C75393A/t51.2885-15/e35/s150x150/40581075_532846690495718_2350556665007175893_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/ff00013e98545d1a28712d4cef7c732c/5C7CB470/t51.2885-15/e35/s240x240/40581075_532846690495718_2350556665007175893_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/daee9bf8c3075989e77ce0c9fb72ed67/5C6BA1CA/t51.2885-15/e35/s320x320/40581075_532846690495718_2350556665007175893_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/26f862412f8ce783f7ac9c88a255de71/5C6B9390/t51.2885-15/e35/s480x480/40581075_532846690495718_2350556665007175893_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/05913d5a82e885f7b4771b1b0534dd6d/5C80259D/t51.2885-15/sh0.08/e35/s640x640/40581075_532846690495718_2350556665007175893_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/05913d5a82e885f7b4771b1b0534dd6d/5C80259D/t51.2885-15/sh0.08/e35/s640x640/40581075_532846690495718_2350556665007175893_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/23e63f5b3e0366ddf964d3457f2cfed1/5C6DE878/t51.2885-15/e35/40581075_532846690495718_2350556665007175893_n.jpg,,cultura,"{""street_address"": ""Alameda Bar\u00e3o de Piracicaba, 740"", ""zip_code"": ""01216-012"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,698369011,Teatro Porto Seguro,teatro-porto-seguro,sampa,false,tonsdacultura,comedia,dicasdotiowash,suassuna,oautodoreinodosol,paz,,,,,,,,,,arte,suassunaoautodoreinodosol,morenteforte,ator,peça,diversão,Fun,brasil,sp,saopaulo,amor,alegria,,,,,,,
719,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/7c011ae45424db2db880158c7e30cff0/5C7E727C/t51.2885-15/e35/40481008_314360695989935_8202812178838183761_n.jpg,64,64,"Suassuna - o auto do reino do sol. Hoje eu me apaixonei por este espetáculo, renovei minha paixão pelo teatro e reforcei minha certeza de que, enquanto houver arte, haverá esperança. Ainda há espaço para o belo, para a leveza, para a poesia e para o amor. Quem ainda não viu faça esse favor a si mesmo e ao seu coração. #barcadoscoracoespartidos #suassunaoautodoreinodosol 
Foto de divulgação",1,1868663227760897828,false,,256113939,Bnu004Xhe8k,barcadoscoracoespartidos,suassunaoautodoreinodosol,,1536982037,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5ef55e42433ebf42a7c93b3a347a26e4/5C7DA64C/t51.2885-15/e35/c180.0.719.719/s150x150/40481008_314360695989935_8202812178838183761_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f92e32d3aeea804826ca9868c02f8d1a/5C8C8806/t51.2885-15/e35/c180.0.719.719/s240x240/40481008_314360695989935_8202812178838183761_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/1bf4420d855b9d311c337fca3cf46677/5C8E47BC/t51.2885-15/e35/c180.0.719.719/s320x320/40481008_314360695989935_8202812178838183761_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/44621635eaf2d6b5f876d7d7dc597df5/5C799BE6/t51.2885-15/e35/c180.0.719.719/s480x480/40481008_314360695989935_8202812178838183761_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b86289e87da0535658bc6790e34b8401/5C737046/t51.2885-15/sh0.08/e35/c180.0.719.719/s640x640/40481008_314360695989935_8202812178838183761_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b86289e87da0535658bc6790e34b8401/5C737046/t51.2885-15/sh0.08/e35/c180.0.719.719/s640x640/40481008_314360695989935_8202812178838183761_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7c011ae45424db2db880158c7e30cff0/5C7E727C/t51.2885-15/e35/40481008_314360695989935_8202812178838183761_n.jpg,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/f66dcc803ca4ceead87845a1789e6a70/5C7FA001/t51.2885-15/e35/40590615_1806684669439187_889724243174151514_n.jpg,64,64,"Suassuna - O auto do Reino do sol, espetáculo primoroso, divertido, imperdível. #suassuna #suassunaoautodoreinodosol",0,1868659271770473205,false,,904626588,Bnuz7UEHoL1,suassuna,suassunaoautodoreinodosol,,1536981565,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f260e5858c7d0601f153c53b03028f8b/5C833943/t51.2885-15/e35/s150x150/40590615_1806684669439187_889724243174151514_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/9b4a4431db06c07a4b0c96d71f853474/5C8FA709/t51.2885-15/e35/s240x240/40590615_1806684669439187_889724243174151514_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/961922761637571bea39297735a111c5/5C7708B3/t51.2885-15/e35/s320x320/40590615_1806684669439187_889724243174151514_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/dbaa3698d96633efb617ccb857703689/5C7A9CE9/t51.2885-15/e35/s480x480/40590615_1806684669439187_889724243174151514_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4796c35c3d0eb5b84c817c95f9a0759b/5C6AF8E4/t51.2885-15/sh0.08/e35/s640x640/40590615_1806684669439187_889724243174151514_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4796c35c3d0eb5b84c817c95f9a0759b/5C6AF8E4/t51.2885-15/sh0.08/e35/s640x640/40590615_1806684669439187_889724243174151514_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f66dcc803ca4ceead87845a1789e6a70/5C7FA001/t51.2885-15/e35/40590615_1806684669439187_889724243174151514_n.jpg,,,"{""street_address"": ""Alameda Bar\u00e3o de Piracicaba, 740"", ""zip_code"": ""01216-012"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,698369011,Teatro Porto Seguro,teatro-porto-seguro,,false,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/2c3f43edd078fd3fb0b257bfca06f608/5C6CE7E5/t51.2885-15/e35/40708163_342369739834135_7946636621481059726_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/cda74689cb71424335d01097d99a6a92/5BF56BB2/t51.2885-15/e15/41416096_2155557918026074_5553201016452677632_n.jpg,25,25,"#PegaDica Atenção São Paulo, se liga no recadinho do @fabioenriquez  e do @fabianogold. Nesta sexta-feira dia 14, tem @suassunaoauto com apresentação especial em Libras no @teatroporto #suassunaoautodoreinodosol #barcadoscoracoespartidos",0,1867930020297530893,true,,3028987735,BnsOHTtH14N,barcadoscoracoespartidos,PegaDica,suassunaoautodoreinodosol,1536894831,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0e724081925687943e7caa498c7d7ea4/5BF5AC2F/t51.2885-15/e15/c157.0.405.405/s150x150/41416096_2155557918026074_5553201016452677632_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/35881464efdc72c0660c7abad3dd2b88/5BF59229/t51.2885-15/e15/c157.0.405.405/s240x240/41416096_2155557918026074_5553201016452677632_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/047981bb4470034e533109ffeec59dec/5BF58557/t51.2885-15/e15/c157.0.405.405/s320x320/41416096_2155557918026074_5553201016452677632_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f09e856c54f7f42737cee68797b9b43c/5BF5EC26/t51.2885-15/e15/c157.0.405.405/41416096_2155557918026074_5553201016452677632_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f09e856c54f7f42737cee68797b9b43c/5BF5EC26/t51.2885-15/e15/c157.0.405.405/41416096_2155557918026074_5553201016452677632_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f09e856c54f7f42737cee68797b9b43c/5BF5EC26/t51.2885-15/e15/c157.0.405.405/41416096_2155557918026074_5553201016452677632_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0adf5b67fde922154a19d23d062135e2/5BF5649E/t50.2886-16/41241842_1892838847470498_7970954956251332608_n.mp4,0,,"{""street_address"": ""Alameda Bar\u00e3o de Piracicaba, 740"", ""zip_code"": ""01216-012"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,698369011,Teatro Porto Seguro,teatro-porto-seguro,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
