dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location,tags/30,urls/1,video_view_count,comments_disabled,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9
1218,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/bd0a9011eb49211cab82e59ef08b37b3/5C63685A/t51.2885-15/e35/44735866_1158001324378044_4422767192330587529_n.jpg,1192,1192,"🏞️ Monte Roraima, Boa Vista - RR.
📸 por @joaopaulolim4/ @lucas.dm17
••••••••••
🚴🏽‍♀️ Consulte atividades e experiências:
www.viagemsecreta.com.br
••••••••••
Tags: #viagemsecreta #viagemsecretabrasil #ecoturismo #turismodenatureza #turismodeaventura #natureza #aventura #trilha #trilhas #viagem #viagens #aventureiros #trilheirasdobrasil #meioambiente #brasil #brazil #southamerica #saude #bemestar #qualidadedevida #arpuro #vitaminad #vidaaoarlivre #trilhandomontanhas #trilhaseaventuras #trilhasetravessias #trilhandotrilhas #monteroraima #mountroraima #roraima",26,1906812412655213974,false,"{""street_address"": """", ""zip_code"": ""69312-215"", ""city_name"": ""Boa Vista, Roraima"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,944100755699378,Monte Roraima,monte-roraima,2176170491,Bp2W8ldnp2W,trilhas,vidaaoarlivre,vitaminad,aventura,turismodeaventura,trilhaseaventuras,trilhandomontanhas,roraima,brazil,trilheirasdobrasil,meioambiente,bemestar,ecoturismo,arpuro,monteroraima,natureza,trilhandotrilhas,trilha,mountroraima,viagem,turismodenatureza,trilhasetravessias,brasil,viagemsecretabrasil,southamerica,viagens,viagemsecreta,aventureiros,qualidadedevida,saude,1541529774,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e4d82be290062f21079cb1768b7f202d/5C638E83/t51.2885-15/e35/c0.69.1080.1080/s150x150/44735866_1158001324378044_4422767192330587529_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/0c436eade5bccce6758432bd01bdc032/5C877E85/t51.2885-15/e35/c0.69.1080.1080/s240x240/44735866_1158001324378044_4422767192330587529_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/66bdaad6521611dfcd07b63011a5b604/5C7680FB/t51.2885-15/e35/c0.69.1080.1080/s320x320/44735866_1158001324378044_4422767192330587529_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8be533c97d38377eebf1a75612690af4/5C7A29BC/t51.2885-15/e35/c0.69.1080.1080/s480x480/44735866_1158001324378044_4422767192330587529_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b239e0184ad51174f52cfee98d6c1d96/5C769FC4/t51.2885-15/sh0.08/e35/c0.69.1080.1080/s640x640/44735866_1158001324378044_4422767192330587529_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b239e0184ad51174f52cfee98d6c1d96/5C769FC4/t51.2885-15/sh0.08/e35/c0.69.1080.1080/s640x640/44735866_1158001324378044_4422767192330587529_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bd0a9011eb49211cab82e59ef08b37b3/5C63685A/t51.2885-15/e35/44735866_1158001324378044_4422767192330587529_n.jpg,,,,,,,,,,,,,
1349,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/29e2c203575d06002762852f0acaf37a/5C70C031/t51.2885-15/e35/44431523_2149651668430361_7006902308967698239_n.jpg,730,730,"Ah, Ceará! Estamos chegando! ☀️ #brazilnatural
・・・
Siga @brazilnatural
🌟Destaque 📷 @francielapv via @jeri_explore 🌍 #ManguesecodeGuriu #Camocim #CE
👉🏻seleção @paguiarlitwak 
___________________________
📍 Use #brazilnatural e apareça aqui
⭐️ Marque seus amigos que possam gostar da página / Tag your friends who would love the page .
.
.
.
Siga/Follow 
@deboascomaprica .
. . .
.
#jeri #jericoacara #Nordeste #tour #brasil #paradise #trip #ferias #natureza #nature #adventure #aventura #love #goodvibes #travel #brazil #gopro #mundo #destinosbrasileiros #nordeste #eucurtoonordeste #ne #viagem #viajar #melhoresdestinos #Brazilmaravilhas #Brasileirosporai",6,1906838766145050153,false,,,,,,3271775464,Bp2c8FEBRYp,love,mundo,aventura,trip,brazilnatural,viajar,travel,nature,ne,Brazilmaravilhas,gopro,paradise,melhoresdestinos,nordeste,brazil,natureza,jeri,ManguesecodeGuriu,eucurtoonordeste,jericoacara,CE,Brasileirosporai,adventure,Camocim,viagem,brasil,Nordeste,tour,goodvibes,ferias,1541532916,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b74d3854a3913972c0d744d3565d1ee0/5C6838AA/t51.2885-15/e35/c0.134.1080.1080/s150x150/44431523_2149651668430361_7006902308967698239_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/bed0a11feae0127aae0c5d03db750bea/5C6D74AC/t51.2885-15/e35/c0.134.1080.1080/s240x240/44431523_2149651668430361_7006902308967698239_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7fe00236c601d5760af5b7a5bb0614c2/5C815AD2/t51.2885-15/e35/c0.134.1080.1080/s320x320/44431523_2149651668430361_7006902308967698239_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/bf7c5134ecd6eb6d760be7081eb91452/5C8A3C95/t51.2885-15/e35/c0.134.1080.1080/s480x480/44431523_2149651668430361_7006902308967698239_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/25751d9554a717f2ff5bfcdd5ebdfc4d/5C7E483D/t51.2885-15/sh0.08/e35/c0.134.1080.1080/s640x640/44431523_2149651668430361_7006902308967698239_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/25751d9554a717f2ff5bfcdd5ebdfc4d/5C7E483D/t51.2885-15/sh0.08/e35/c0.134.1080.1080/s640x640/44431523_2149651668430361_7006902308967698239_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/29e2c203575d06002762852f0acaf37a/5C70C031/t51.2885-15/e35/44431523_2149651668430361_7006902308967698239_n.jpg,,destinosbrasileiros,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/df3041fc2a3382b3155f84492423d443/5C877EC2/t51.2885-15/e35/44858419_760796654271654_6801759016470298312_n.jpg,1135,1135,"Há quem diga que ela é leve como uma flor e explosiva como uma granada... ⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ Esse biquíni maravilhoso que tem a minha cara é da @thelookstoreoficial 👙 e para quem é do abc eles trabalham de um jeito muito mara! Você fala seu tamanho e eles levam até você uma malinha para você provar em casa vários looks, no seu tempo, com calma, depois de sair do banho, SIM! A loja vai até você e no dia seguinte eles retiram! Babado né? E claro, também pode comprar pelas redes sociais e receber em casa 💕 Não posso deixar de falar que estou cada dia mais magrinha 💪 Foco na missão 😂 Graças a @magrass.santoandre que tem um plano completo com estética de alta performance e acompanhamento nutricional com as nutris que eu amo @brupatinha e @luanaperetto 🥗🍏 Para quem quiser saber mais é só agendar uma consultoria personalizada GRATUITA 😍",28,1906814736985983992,false,"{""street_address"": ""Rua Luiz de Cam\u00f5es"", ""zip_code"": ""09060-710"", ""city_name"": ""Santo Andr\u00e9, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,174803309901930,Paúba - São Sebastião,pauba-sao-sebastiao,184875314,Bp2XeaKh4v4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541530051,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/4e1acd37183a32f8372f0bf2a309a196/5C87F29A/t51.2885-15/e35/c0.135.1080.1080/s150x150/44858419_760796654271654_6801759016470298312_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/3c687000502b1ef7cd0d62612f4fff48/5C6EFFD0/t51.2885-15/e35/c0.135.1080.1080/s240x240/44858419_760796654271654_6801759016470298312_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/878691b3deddbb7f5371c8fe62a22404/5C7B056A/t51.2885-15/e35/c0.135.1080.1080/s320x320/44858419_760796654271654_6801759016470298312_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/17c439edef1df9882efae30bbf193d26/5C647030/t51.2885-15/e35/c0.135.1080.1080/s480x480/44858419_760796654271654_6801759016470298312_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/236416c5782ddbcd5eb96f541abe7515/5C8A1081/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44858419_760796654271654_6801759016470298312_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/236416c5782ddbcd5eb96f541abe7515/5C8A1081/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44858419_760796654271654_6801759016470298312_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/df3041fc2a3382b3155f84492423d443/5C877EC2/t51.2885-15/e35/44858419_760796654271654_6801759016470298312_n.jpg,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c2a796ebec3e96291bde4568baa07aff/5C6A0E05/t51.2885-15/e35/43014704_353544438548073_7930883597847643426_n.jpg,5759,5759,"Who am I kidding, I don’t know how to surf - barely know how to swim 😅but it’s all about the “vibe” for the photo at @finolhu_maldives no? 😅 To be fair, I grew up in a land locked country - Bolivia , is that a good enough excuse ?
.
.
I guess I can start by learning how to ride a bike ... yes I said that out loud and it’s true... 🙈🙈 any other non bike riders here ?? 🤪",97,1906816206821577980,false,"{""street_address"": ""Kanufushi Island"", ""zip_code"": ""P.O. Box 2123"", ""city_name"": """", ""region_name"": """", ""country_code"": """", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,471043559,Finolhu,finolhu,1283537899,Bp2XzzDjtT8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541530227,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/eadbdf573301e50bb61a980e086651d9/5C87C15D/t51.2885-15/e35/c0.135.1080.1080/s150x150/43014704_353544438548073_7930883597847643426_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/0875970e07fb1919c71d60b2d49b6431/5C76AE17/t51.2885-15/e35/c0.135.1080.1080/s240x240/43014704_353544438548073_7930883597847643426_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/faaaf723c772465be21aebfb56bac49e/5C79B4AD/t51.2885-15/e35/c0.135.1080.1080/s320x320/43014704_353544438548073_7930883597847643426_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/ea96df5c51091f44ef910434a6637b56/5C824DF7/t51.2885-15/e35/c0.135.1080.1080/s480x480/43014704_353544438548073_7930883597847643426_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/0b890a2228baa1b2fc72c48b82b60180/5C6B1046/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43014704_353544438548073_7930883597847643426_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0b890a2228baa1b2fc72c48b82b60180/5C6B1046/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43014704_353544438548073_7930883597847643426_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c2a796ebec3e96291bde4568baa07aff/5C6A0E05/t51.2885-15/e35/43014704_353544438548073_7930883597847643426_n.jpg,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/251f87841759e21a6a4b0a76caa33983/5C682FCC/t51.2885-15/e35/42851029_2082099115190030_2554449341590637915_n.jpg,1407,1407,"Aquela Vida mansa que todo mundo Sonha, mas só um Parça tem né 😎
@frootybrasil .
.
👉 Galera SE LIGA, salve essa foto pra não esquecer hein  #VidaDeParça
Quer passar uma semana no Havai com acompanhante e ainda ter a chance de conhecer o Gabriel Medina?
Quer concorrer a R$10K toda semana?
Quer ter a chance de ganhar centenas de prêmios, como skate, fones, collers e muito mais?
Então corre, compre qualquer produto frooty e participe da promoção Vida de Parça Frooty.
Tenha a vida que todo mundo sonha mas só um parça tem!
Cadastre seu cupom no site: frootyvidadeparca.com.br e concorra.
.
.
➡️MECÂNICA DA CAMPANHA
1. Compre qualquer produto frooty
2. Cadastre o cupom fiscal no site frootyvidadeparca.com.br
3. Torça para ganhar
.
.
➡️PERÍODO DA CAMPANHA
“Promoção válida para produtos Frooty adquiridos no período de 24/09/2018 a 25/11/2018 com cadastramento de cupom fiscal até 27/11/2018 no site da promoção. Prêmios semanais a partir do 1º sorteio previsto para 06/10/2018. *Consulte os regulamentos completos e produtos participantes na promoção de sorteio e prêmio instantâneo no site da promoção www.frootyvidadeparca.com.br.
.
.
Ta ruim? Boraaaaaá 🤙",45,1906906044240846351,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Arma\u00e7\u00e3o Dos B\u00fazios, Rio De Janeiro, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,744058474,"Armação Dos Búzios, Rio De Janeiro, Brazil",armacao-dos-buzios-rio-de-janeiro-brazil,364659635,Bp2sPGrBV4P,VidaDeParça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541540936,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5b16dfc8e04b7de8ee87fef97da86a38/5C7378C3/t51.2885-15/e35/c0.135.1080.1080/s150x150/42851029_2082099115190030_2554449341590637915_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b67d4a4c999052373f0db6a9131fb7ea/5C63C2C5/t51.2885-15/e35/c0.135.1080.1080/s240x240/42851029_2082099115190030_2554449341590637915_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/197f3c0ef6ed5db767c5b7367f76d25b/5C7A33BB/t51.2885-15/e35/c0.135.1080.1080/s320x320/42851029_2082099115190030_2554449341590637915_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/1b42eeb6bd0c5b8d51141ba84a722a47/5C8779FC/t51.2885-15/e35/c0.135.1080.1080/s480x480/42851029_2082099115190030_2554449341590637915_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2a5539fd9c11dc818d11725ee3123b76/5C88AB54/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/42851029_2082099115190030_2554449341590637915_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2a5539fd9c11dc818d11725ee3123b76/5C88AB54/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/42851029_2082099115190030_2554449341590637915_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/251f87841759e21a6a4b0a76caa33983/5C682FCC/t51.2885-15/e35/42851029_2082099115190030_2554449341590637915_n.jpg,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/5140c2a407a964414c39ba3bcccecd42/5C6977F3/t51.2885-15/e35/43305172_2174600736128473_2293594537199983094_n.jpg,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/bd0feaef212ba41e2cc1d326f0cc5f54/5C7A69B9/t51.2885-15/e35/44401487_313389612582214_3253293996184269998_n.jpg,438,438,"Volta com a bagagem cheia de experiências! ✈️ Conta aqui pra mim, qual foi a viagem que mais te marcou ⬇️
...
#tklettering #lettering #letteringbr #handlettering #brushlettering #caligrafia #calligraphy #caligrafiamoderna #moderncalligraphy #art #artist #digital #digitalart #digitallettering #digitalwatercolor #picture #picoftheday #ipad #ipadpro #ipadproart #procreate #procreatelettering #viagem #viagens #travel #travelling #trip #nossaviagem #experiência",7,1906675375037969071,false,,,,,,3418012461,Bp13ybPH3Kv,nossaviagem,lettering,caligrafiamoderna,ipadproart,procreate,brushlettering,letteringbr,art,digitalart,calligraphy,digitallettering,travel,trip,procreatelettering,digital,experiência,travelling,picoftheday,picture,moderncalligraphy,tklettering,caligrafia,handlettering,ipadpro,digitalwatercolor,ipad,artist,viagens,viagem,,1541513438,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/8491cb1d1eaf38b44ca9cd84d423d0d9/5C7BF1FB/t51.2885-15/e35/s150x150/44401487_313389612582214_3253293996184269998_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/0ee9eebae21c044da60b657e6d73211e/5C7A1DB1/t51.2885-15/e35/s240x240/44401487_313389612582214_3253293996184269998_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/a594535e65d953c14f4a11c145c5eb46/5C650B0B/t51.2885-15/e35/s320x320/44401487_313389612582214_3253293996184269998_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4fe350b61b53fc4991ec8303faf6376d/5C7CE651/t51.2885-15/e35/s480x480/44401487_313389612582214_3253293996184269998_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/616598c5f58fbbfcec540aa7c00b55a2/5C798F5C/t51.2885-15/sh0.08/e35/s640x640/44401487_313389612582214_3253293996184269998_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/616598c5f58fbbfcec540aa7c00b55a2/5C798F5C/t51.2885-15/sh0.08/e35/s640x640/44401487_313389612582214_3253293996184269998_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bd0feaef212ba41e2cc1d326f0cc5f54/5C7A69B9/t51.2885-15/e35/44401487_313389612582214_3253293996184269998_n.jpg,,,,,,,,,,,,,
800,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/9ac45f5187bdce372b38424435a8e270/5BE4BE98/t51.2885-15/e35/43986060_487681045075087_1280135907666202607_n.jpg,459,459,"Rize - Turquia 🇹🇷
[Video @elifineisler ]
.
.
.
#viagemdossonhos #viajar #férias #travel #viagem #trip #flight #vacation",5,1906791901787269786,true,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Caml\u0131hemsin, Rize, Turkey"", ""region_name"": """", ""country_code"": ""TR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,245000248,"Camlıhemsin, Rize, Turkey",camlhemsin-rize-turkey,7628807558,Bp2SSHOnyqa,flight,viajar,travel,vacation,férias,viagemdossonhos,viagem,trip,,,,,,,,,,,,,,,,,,,,,,,1541527372,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/88168c5d5a0814aaeec2ab0eb0d669c1/5BE47C6B/t51.2885-15/e35/c0.80.640.640/s150x150/43986060_487681045075087_1280135907666202607_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/ccfde11d4bc6e92d436f99582483d055/5BE446E1/t51.2885-15/e35/c0.80.640.640/s240x240/43986060_487681045075087_1280135907666202607_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/bfbe61fe8dc8f7c5d5991427ecf294ea/5BE4BE1B/t51.2885-15/e35/c0.80.640.640/s320x320/43986060_487681045075087_1280135907666202607_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/bf98839b960aefc9834480b895a0b441/5BE489C1/t51.2885-15/e35/c0.80.640.640/s480x480/43986060_487681045075087_1280135907666202607_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ab533568b17e083c36ec258ba2d28eb/5BE4A965/t51.2885-15/e35/c0.80.640.640/43986060_487681045075087_1280135907666202607_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ab533568b17e083c36ec258ba2d28eb/5BE4A965/t51.2885-15/e35/c0.80.640.640/43986060_487681045075087_1280135907666202607_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/18aa5b396c1eb2adf2643ed28e8f1ee0/5BE4BE5F/t50.2886-16/45153472_1756403597797898_6719647611587654611_n.mp4,,,,0,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/914ef630cb18ab63461fbfb267947b09/5C6B290B/t51.2885-15/e35/44505691_275340656451793_219142085012803077_n.jpg,2886,2886,"Nada como começar o dia com um dos cartões postais mais bonitos de Salvador!
Cc @aninha_pt
🌍 #faroldabarra #salvador #bahia #ba #nordeste
___________________________
📍 Use #topofbrazil
⭐️ Marque seus amigos que possam gostar da página / Tag your friends who would love the page
_
Conheça:
↳ @topofrio
↳ @ideiascriativas",13,1906646337668355508,false,"{""street_address"": ""Largo do Farol da Barra, S/N"", ""zip_code"": ""40100-180"", ""city_name"": ""Salvador, Bahia, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,638677,Farol da Barra,farol-da-barra,2113325971,Bp1xL4FBZW0,faroldabarra,ba,salvador,nordeste,topofbrazil,bahia,,,,,,,,,,,,,,,,,,,,,,,,,1541509977,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/060b769afcf8196f602aa4273fd66574/5C862AB9/t51.2885-15/e35/c0.135.1080.1080/s150x150/44505691_275340656451793_219142085012803077_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b91312820b02fc60abe9bfe38bdb8399/5C85C00C/t51.2885-15/e35/c0.135.1080.1080/s240x240/44505691_275340656451793_219142085012803077_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/309513786c7a122dbf270a292a2a72f5/5C685EB4/t51.2885-15/e35/c0.135.1080.1080/s320x320/44505691_275340656451793_219142085012803077_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/033d1c7a55ec8c20941ab6ce56b74976/5C7F63E8/t51.2885-15/e35/c0.135.1080.1080/s480x480/44505691_275340656451793_219142085012803077_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/852e7eb23997e00638006653c038175d/5C635E2E/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44505691_275340656451793_219142085012803077_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/852e7eb23997e00638006653c038175d/5C635E2E/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44505691_275340656451793_219142085012803077_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/914ef630cb18ab63461fbfb267947b09/5C6B290B/t51.2885-15/e35/44505691_275340656451793_219142085012803077_n.jpg,,,,,,,,,,,,,
484,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/882b80b095ee9d4e12ca58952c333cae/5C6E7C84/t51.2885-15/e35/44421099_325141394940376_5969899739760659496_n.jpg,1471,1471,"Left or right? Pra que lado iria? 🤔🌊👀
.
@mundobodyboard
@mundobodyboard
@mundobodyboard
.
A maior Mídia de bodyboarding do Brasil.
.
.
📸 @cbobphoto
.
.
#mundobodyboard #bodyboarding #bodyboarder #bodyboarders #bodyboard #waves #wave #onda #bigwave #bigwaves #travel #viajar #viagem #viajante #photoofftheday #photographer #photography #fotododia #beachbreak #surfers #surf #surfing #praia #beach #barrel #olas #tubos",17,1906847104775378630,false,,,,,,1415703553,Bp2e1bBHlbG,onda,bigwave,tubos,bigwaves,viajar,viajante,mundobodyboard,beach,surf,fotododia,photography,bodyboarders,wave,beachbreak,praia,waves,bodyboarder,viagem,bodyboarding,surfing,bodyboard,photoofftheday,surfers,olas,photographer,barrel,travel,,,,1541533910,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/557b279d02df26d53ee4f2273cb20a9d/5C800C7A/t51.2885-15/e35/c133.0.484.484/s150x150/44421099_325141394940376_5969899739760659496_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/2f83cf665b91b9208bbe2920b5479641/5C6AE330/t51.2885-15/e35/c133.0.484.484/s240x240/44421099_325141394940376_5969899739760659496_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d3ca6419afc4ad75c4ff177b79ee5211/5C83F78A/t51.2885-15/e35/c133.0.484.484/s320x320/44421099_325141394940376_5969899739760659496_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/38db1f87b23e7c9aa7753e511cb21f8d/5C775FD0/t51.2885-15/e35/c133.0.484.484/s480x480/44421099_325141394940376_5969899739760659496_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/0ba8d68dad0300ec5785e9fff69d7729/5C868EFB/t51.2885-15/e35/c133.0.484.484/44421099_325141394940376_5969899739760659496_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0ba8d68dad0300ec5785e9fff69d7729/5C868EFB/t51.2885-15/e35/c133.0.484.484/44421099_325141394940376_5969899739760659496_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/882b80b095ee9d4e12ca58952c333cae/5C6E7C84/t51.2885-15/e35/44421099_325141394940376_5969899739760659496_n.jpg,,,,,,,,,,,,,
